borrower_id,age,gender,nationality,is_high_risk_nationality,country_of_residence,is_high_risk_country,job_title,is_high_risk_job,registration_date,income_bracket,sector,region
30453bf0-5900-4f22-b873-93feea31ff1a,35,Female,Bangladesh,False,UAE,False,Bank Teller,False,2022-05-10,High,Retail,Western
343e2da6-e685-4282-92bf-fec6da6188e1,38,Male,Indonesia,False,KSA,False,Nurse,False,2022-06-17,Medium,Industrial,Eastern
ebcc95ac-f9d8-484f-9079-1fa737dfed4d,39,Female,Lebanon,True,Egypt,False,Retail Manager,True,2022-02-19,Medium,Industrial,Southern
4ba82340-553a-4850-9c17-14f27f4c5f15,36,Male,Pakistan,False,Egypt,False,Financial Analyst,False,2022-08-17,Medium,Services,Western
b9c4521f-ab02-495a-a418-7333a7ca7f21,25,Female,Syria,True,UAE,False,Radiologist,False,2022-12-02,Low,Tech,Central
92e81bae-cd90-451c-9e5e-b460da8697a0,47,Female,Yemen,True,Egypt,False,Procurement Officer,False,2023-07-05,Medium,Industrial,Western
5175853d-3c9a-4ebf-97de-44afd6da542b,30,Female,Spain,False,Egypt,False,Radiologist,False,2021-04-30,Low,Services,Western
7814f410-86fc-4ce2-896d-ff76d545fb80,46,Female,Japan,False,KSA,False,Bank Teller,False,2020-08-31,Low,Tech,Eastern
370206b6-a46a-4813-abbb-8e92b8bb0943,49,Female,Oman,False,KSA,False,Pharmacist,False,2024-08-09,Medium,Tech,Western
b7d779d7-b246-4b43-a368-4610e050019a,47,Male,Myanmar,True,KSA,False,Construction Worker,True,2025-02-01,Low,Tech,Eastern
ca4dd45a-0b28-4e21-9b64-ddd458772162,41,Female,Italy,False,KSA,False,Radiologist,False,2020-10-15,Medium,Services,Central
848b3bcd-362f-46c0-a3cc-367beb9b5477,47,Female,Yemen,True,UAE,False,Civil Engineer,False,2020-06-23,Medium,Services,Western
9b15ab45-d581-405b-b392-ca5b29d1cfea,55,Female,Mauritania,False,Egypt,False,HR Manager,False,2024-05-04,Low,Services,Southern
c9bc027b-6481-40c7-addf-9ec32dbd0d07,37,Male,Nigeria,True,KSA,False,Teacher,False,2020-11-01,Medium,Industrial,Western
db19c235-ece7-4096-b8b3-2f6591c28c15,41,Male,UK,False,KSA,False,Supply Chain Manager,False,2024-09-24,Medium,Tech,Central
8b19e93e-8e4e-4265-9c20-86054247b987,46,Female,Ghana,False,Egypt,False,Logistics Coordinator,False,2022-12-13,Medium,Services,Western
09c9d767-caa9-4222-9393-d2c82bd0dd86,42,Female,Spain,False,Egypt,False,Professor,False,2020-12-04,Low,Retail,Western
7e3419ac-4980-47ca-bec2-10dd1f4e1367,28,Male,Palestine,False,UAE,False,Accountant,False,2025-01-19,Low,Tech,Western
514b1fcf-c267-4cc4-90ff-aa12758e051c,26,Female,Nigeria,True,Egypt,False,Logistics Coordinator,False,2022-11-02,High,Industrial,Western
4af7f655-b9bc-45ac-982c-470e7a92cfc9,30,Female,Japan,False,KSA,False,Software Developer,False,2021-02-05,Low,Services,Central
9a91b874-70bc-4025-a71f-a0154872f063,44,Male,France,False,KSA,False,Accountant,False,2022-01-03,Low,Tech,Central
42f57ea2-f855-4aa4-847a-317ad5a812d1,50,Female,Oman,False,UAE,False,Dentist,False,2022-01-21,Medium,Services,Central
138eb401-cb14-4565-a181-1e4687613fe5,47,Male,Malaysia,False,Egypt,False,Construction Worker,True,2024-05-29,Medium,Retail,Eastern
918fb1e8-761d-4679-b0ca-27036228e404,37,Female,Mauritania,False,KSA,False,Software Developer,False,2023-04-22,Medium,Tech,Central
f06818b9-6fd2-4a44-ade4-81f050a92602,34,Male,Germany,False,UAE,False,Operations Manager,False,2021-02-24,Low,Tech,Central
f04fe741-a8aa-42cd-a582-92554178e949,34,Male,Cambodia,False,KSA,False,Nurse,False,2020-07-27,Medium,Industrial,Western
63f30a65-e051-4abf-b138-0a2c6091b8d8,43,Male,Lebanon,True,KSA,False,Site Supervisor,False,2024-12-29,Medium,Tech,Eastern
01802605-9aa2-4798-9f7a-819ebe182d90,31,Male,Bangladesh,False,Egypt,False,Receptionist,True,2022-09-18,Medium,Retail,Western
45d75af8-0136-41f1-93a3-9cd42abd36f1,53,Male,UK,False,KSA,False,Mechanical Engineer,False,2021-01-24,High,Services,Central
1313ac15-246b-49a5-bc9c-a7b84e858c4e,39,Female,Cambodia,False,UAE,False,Teacher,False,2020-07-26,Medium,Services,Western
8747c0e6-adb6-45f1-930c-07ff5601bede,32,Female,Cambodia,False,Egypt,False,Procurement Officer,False,2024-04-29,Medium,Industrial,Western
1af60584-05b8-412e-8984-e8f5573a52eb,40,Male,Sri Lanka,False,UAE,False,Doctor,False,2022-01-25,Low,Retail,Central
60a766e4-d140-483f-bd4a-4ba3cdbea1cb,43,Male,Sudan,True,KSA,False,Content Creator,True,2023-12-31,High,Retail,Southern
3d0a9072-6385-47ad-95ca-9a48292d2c18,35,Female,Myanmar,True,Egypt,False,Civil Engineer,False,2023-05-29,Low,Retail,Western
0302bc37-edc4-42de-8f4e-f08554218c03,34,Female,Lebanon,True,KSA,False,Procurement Officer,False,2022-05-31,Low,Industrial,Western
900794fb-f811-4fd3-ad93-9946f939efe7,28,Male,Oman,False,UAE,False,Chef,True,2020-09-16,Medium,Industrial,Eastern
81e0cab6-27bb-47f7-b3f9-58a46e3fdfc0,37,Male,Tunisia,False,Egypt,False,Surgeon,False,2023-12-15,High,Industrial,Eastern
40491479-08af-4fee-86b2-b62a74c8002b,33,Female,Sudan,True,Egypt,False,Warehouse Worker,True,2020-03-05,High,Services,Western
33f80ca3-471d-48fd-9648-d97c23793965,25,Female,France,False,Egypt,False,Accountant,False,2024-10-16,Medium,Services,Western
43f95652-d1d8-4fe9-b76e-41b6fe46ea11,27,Female,Japan,False,UAE,False,Barista,True,2021-10-07,Low,Tech,Central
c624825d-be41-4d6a-8add-5ec84dd1c83c,37,Female,Palestine,False,UAE,False,Security Guard,True,2021-07-25,Medium,Retail,Central
4eb61e5b-e652-4228-94da-a8b162f89dea,45,Female,Philippines,True,KSA,False,Receptionist,True,2022-02-11,Medium,Tech,Eastern
18a17bf2-8e34-4d57-bd36-1a83778fa46d,35,Female,Myanmar,True,UAE,False,Trader,True,2023-10-13,Medium,Tech,Central
f5a9c47b-2127-4783-b54d-e4c2ffa1fe7b,44,Male,Brazil,False,Egypt,False,IT Specialist,False,2021-01-01,Medium,Services,Western
7342e069-cfc8-4bf8-b568-ca3570000fdc,45,Female,Bahrain,False,Egypt,False,Plumber,False,2023-07-30,Low,Industrial,Western
b7cefa7a-d304-4513-b335-f0ec437d1a79,41,Male,Japan,False,KSA,False,Mechanical Engineer,False,2021-02-11,Medium,Retail,Eastern
5ee559c1-4d85-45a0-8330-fbca04e3e2bd,42,Female,Libya,False,Egypt,False,Nurse,False,2022-04-06,High,Services,Central
23e4b3e2-cc03-432a-a970-51b588b6e96c,41,Male,Tunisia,False,Egypt,False,Technician,True,2023-08-24,Medium,Tech,Central
1a621bba-f433-4327-a264-f926ef36db33,45,Male,UK,False,Egypt,False,Architect,False,2022-07-22,High,Tech,Central
cd3ca27a-d67c-4a81-be9c-c346dda6e6fe,41,Male,Morocco,False,UAE,False,Barista,True,2021-05-26,Low,Retail,Central
0bdc4e62-4026-4d39-b799-cd4af2fb36b2,42,Male,South Korea,False,KSA,False,Professor,False,2022-06-11,High,Industrial,Southern
229ce2a8-15a0-4744-9484-1e23d78830ed,58,Female,Eritrea,False,KSA,False,Pharmacist,False,2020-02-01,Medium,Industrial,Central
2c8d87fb-c1c3-477b-ae2e-fdc7eb620964,34,Male,Bahrain,False,KSA,False,Driver,True,2021-08-16,High,Retail,Central
06c5033e-d640-40c3-8660-550daf19903a,29,Female,Tunisia,False,UAE,False,Operations Manager,False,2021-04-03,Medium,Tech,Central
0e3ebf5e-8afd-4f0f-9a6a-2f665e9040f0,42,Female,Japan,False,Egypt,False,Financial Analyst,False,2023-10-18,Medium,Retail,Eastern
ee4710e1-48a4-409f-8eb0-1fcf346f8c19,51,Male,Cambodia,False,Egypt,False,Technician,True,2023-12-23,Medium,Tech,Western
099ac756-80bd-47e7-b6d7-3e648218b19e,44,Female,Oman,False,UAE,False,Professor,False,2022-10-13,Medium,Retail,Eastern
0437f7bd-634b-4835-a9df-f04894d522f1,32,Male,Canada,False,UAE,False,Driver,True,2021-01-27,High,Tech,Central
138b0fd0-4663-4255-b9f2-67ab501c62b5,41,Female,Palestine,False,UAE,False,Mechanical Engineer,False,2024-11-03,Low,Services,Central
08f96f4d-0691-4894-af3e-3fcd5f1db996,36,Female,Sudan,True,UAE,False,HR Manager,False,2024-07-30,Low,Industrial,Western
fc6c01eb-bf80-4521-bd82-d2672eb4bd77,38,Male,USA,False,Egypt,False,Electrical Engineer,False,2025-03-05,Medium,Industrial,Central
02497ce8-8bb1-4485-b663-cc1a6e5f7c20,38,Female,Bahrain,False,KSA,False,Operations Manager,False,2021-09-16,Low,Industrial,Central
7d6e794a-3eb3-4de2-98b2-3a0b3e39f2c8,36,Male,China,False,Egypt,False,Teacher,False,2021-07-04,Low,Tech,Central
ae6699ec-1236-4eb2-b50f-b1e5ce5b7d63,36,Female,Lebanon,True,Egypt,False,Retail Manager,True,2020-04-12,Medium,Tech,Western
e0262ae7-b8cf-400c-8f03-a3a3154ba309,41,Female,Sri Lanka,False,Egypt,False,Dentist,False,2022-08-06,Medium,Industrial,Central
b7977468-c969-44f1-985a-2d41c09ecec0,31,Male,Germany,False,UAE,False,Receptionist,True,2024-04-26,Medium,Services,Central
81e08daa-16a4-4bac-9c45-554cdf1e5e01,41,Female,Pakistan,False,Egypt,False,Doctor,False,2023-11-27,High,Retail,Eastern
5db65d83-246c-4b6b-9469-730360bb7946,25,Male,Kenya,False,KSA,False,Receptionist,True,2024-08-16,Medium,Services,Southern
9ea977b0-08a1-48a3-b09b-79d152d7b429,43,Female,Oman,False,Egypt,False,Logistics Coordinator,False,2024-09-16,Medium,Industrial,Eastern
17957306-d284-4719-9856-5468a144cfb4,37,Male,Tunisia,False,UAE,False,IT Specialist,False,2020-04-22,Medium,Services,Eastern
804a935b-a85f-4d22-859c-2b4139fed6d1,43,Male,Ghana,False,KSA,False,Sales Representative,True,2022-08-25,Medium,Retail,Western
7de2e060-deb1-46f8-b123-578506bf9ef1,42,Female,Eritrea,False,KSA,False,Chef,True,2023-05-04,Low,Industrial,Western
ac105c69-06a3-4b9f-a6dd-bf51f0af3a3e,32,Female,Cambodia,False,Egypt,False,Waiter,True,2021-02-13,Low,Services,Central
cbd1e1d9-52b4-492a-b826-4eb6083d68ab,42,Male,Egypt,False,Egypt,False,Plumber,False,2023-02-25,High,Retail,Central
47f3696f-635b-434f-8704-974a6f359e12,46,Male,France,False,Egypt,False,Software Developer,False,2024-06-12,High,Services,Western
b5c62429-201c-49c2-9849-6483f1a35c10,40,Female,Morocco,False,KSA,False,Nurse,False,2023-04-13,Low,Retail,Central
7d7f2293-66a9-4b6b-816e-f054151494b8,45,Male,Thailand,False,UAE,False,Retail Manager,True,2024-09-28,Medium,Industrial,Western
d8485b5d-e7e8-4afb-9493-856464a182f4,42,Male,Philippines,True,Egypt,False,Radiologist,False,2023-01-21,Medium,Tech,Eastern
c4f8a2a0-d24e-4ba9-951a-1465d8db3629,42,Female,Egypt,False,UAE,False,Nurse,False,2020-03-03,Medium,Tech,Central
a22e0e99-a75c-41c6-b9d2-fb2ef4a2bd52,49,Female,Egypt,False,UAE,False,Content Creator,True,2024-08-08,High,Services,Western
bbc2e7b6-806f-42aa-917a-673930b968e2,35,Male,Spain,False,UAE,False,Content Creator,True,2020-10-28,High,Retail,Southern
1aa88f7d-5446-4f78-b8f6-ca9317dd2377,34,Male,Tunisia,False,KSA,False,Cleaner,True,2024-02-23,Medium,Retail,Western
98babc45-4467-4479-a776-2dbfe9b80ff3,45,Female,Malaysia,False,KSA,False,Marketing Specialist,False,2023-08-28,High,Retail,Western
16425fb5-fd7d-4da9-a500-33120bb74efb,39,Female,Sri Lanka,False,UAE,False,Dentist,False,2021-04-19,Medium,Tech,Western
80a82eba-c9a0-46ce-b39c-a18e1639054e,37,Female,Thailand,False,KSA,False,Chef,True,2021-07-12,Medium,Retail,Eastern
111a82e4-72dc-4b43-8d22-d0c3fd397e22,38,Male,Senegal,True,UAE,False,Architect,False,2023-04-20,High,Industrial,Central
bb8aa55b-7667-4e4b-9ae8-5025e97ce075,50,Female,Kuwait,False,KSA,False,Site Supervisor,False,2020-02-17,Medium,Services,Western
4cfbe0a9-91f2-4b72-b756-467f098d9207,34,Female,Cambodia,False,KSA,False,Barista,True,2023-07-06,Medium,Retail,Western
a7078457-e2b2-4122-ad93-69e151bcf44e,30,Male,Australia,False,UAE,False,Supply Chain Manager,False,2022-04-27,Medium,Industrial,Western
62a8bfd2-0629-45be-b76f-9fa12b92ee92,44,Female,Bangladesh,False,Egypt,False,Content Creator,True,2020-07-09,Medium,Retail,Western
1298ba7b-ab62-4c92-bc08-2afa597e1ab6,37,Female,South Korea,False,Egypt,False,Dentist,False,2024-08-22,Low,Industrial,Central
66df4d4e-11a2-4d31-8732-888c1c05db8f,35,Female,Cambodia,False,KSA,False,Legal Advisor,False,2021-01-04,Medium,Tech,Western
6eb16dc0-0b67-4b00-8167-2fb94010c7c4,40,Male,UK,False,Egypt,False,Radiologist,False,2021-12-17,Medium,Services,Eastern
286dab76-1e8e-429b-ad5f-960861abf522,44,Female,Syria,True,UAE,False,Security Guard,True,2023-10-27,Medium,Services,Central
564e231f-0949-4e79-b167-c1818835a105,42,Male,Ethiopia,True,Egypt,False,Content Creator,True,2024-03-19,Medium,Tech,Southern
bf0ee866-e8c8-4d36-b0f7-9cec69c414e1,41,Male,Kenya,False,UAE,False,Architect,False,2024-12-19,Medium,Retail,Western
c7679518-2de6-4260-aecb-9f2e735aed1b,34,Female,Morocco,False,UAE,False,Dentist,False,2021-05-06,Low,Tech,Central
5020340b-8863-44fa-84a1-d13c50a7ffdf,39,Male,Egypt,False,KSA,False,Civil Engineer,False,2020-02-03,High,Services,Southern
3a2c76c7-71d7-47b6-98e1-20258f463568,43,Female,Pakistan,False,UAE,False,Receptionist,True,2025-01-05,Medium,Retail,Western
97f69b27-3605-4eb3-8212-51a877dbefaa,22,Male,Nigeria,True,UAE,False,Driver,True,2022-08-12,Low,Services,Central
17a8440c-c073-4c3f-92c5-1ba52badc3fd,42,Male,Brazil,False,UAE,False,Project Manager,False,2024-07-27,High,Services,Southern
78b6b1f5-a69b-473f-ab3e-6f99464662df,36,Male,Ethiopia,True,KSA,False,Plumber,False,2022-04-03,Medium,Services,Central
4e55990c-1ce3-4ae2-9a4d-60445c7f4817,30,Female,Bangladesh,False,Egypt,False,Doctor,False,2021-11-08,Medium,Retail,Central
9f86e115-a434-43b9-a91c-90a664c9886a,25,Female,Morocco,False,KSA,False,Accountant,False,2022-07-25,Medium,Industrial,Southern
06acc36a-bb1b-4d9a-826a-9e80c18d6e1e,31,Female,Kenya,False,UAE,False,Teacher,False,2024-10-17,High,Services,Central
0a344b59-112e-4658-b23d-3a2f95dbee2d,54,Male,USA,False,KSA,False,Laborer,True,2022-04-27,Low,Retail,Western
209792f6-38b9-4082-ba55-509ea11c7cb6,36,Male,Sudan,True,KSA,False,Marketing Specialist,False,2024-03-11,Medium,Retail,Central
140d2b0b-1d32-4081-b4e3-1ab41c7be164,41,Male,Germany,False,UAE,False,Software Developer,False,2023-05-05,Medium,Services,Western
ef0c80a6-02dc-43d3-824e-b1be64ddf1da,40,Female,Canada,False,UAE,False,Driver,True,2020-05-07,Medium,Tech,Central
34cb15cf-706e-4ee0-9df3-82bb57218f6f,30,Female,China,False,Egypt,False,Financial Analyst,False,2022-12-10,High,Tech,Central
cea87d00-53f6-4439-84dd-67c29ec0ccc8,38,Male,Canada,False,KSA,False,Engineer,False,2024-03-14,High,Industrial,Southern
be1c168d-22ba-4f66-ae59-45eb271b1906,35,Male,Malaysia,False,UAE,False,Waiter,True,2020-12-08,Medium,Industrial,Western
b5da5ff9-ddb4-408b-a4d2-b7d2a946c726,34,Female,Oman,False,Egypt,False,Project Manager,False,2021-06-26,Low,Retail,Western
851d6724-12ac-4f28-ab81-f0a5974caf87,31,Female,Thailand,False,UAE,False,Cleaner,True,2023-07-08,High,Services,Western
92f64c2c-b577-4692-a10b-029cec98ffd0,32,Male,Australia,False,Egypt,False,Accountant,False,2020-06-04,Low,Services,Western
1dbf460e-bcbf-45cb-bb0d-a43a38b0a598,53,Female,UK,False,Egypt,False,Chef,True,2024-08-19,Medium,Tech,Eastern
f20cfd06-f06a-4745-829d-3af2f344af8f,23,Female,Bangladesh,False,Egypt,False,Laborer,True,2023-04-18,High,Retail,Eastern
7d4b9f6c-6794-4698-94db-b853ca05885c,41,Female,Australia,False,KSA,False,Receptionist,True,2023-08-25,Low,Industrial,Eastern
23ed5dac-5d59-4b73-b821-aa42c9909e5f,36,Female,Kenya,False,UAE,False,Pharmacist,False,2020-04-08,Low,Services,Western
a5b919f3-085a-47fe-bdf1-4a9d73cd80df,54,Male,Argentina,False,KSA,False,Sales Representative,True,2021-07-13,High,Retail,Central
27128248-b494-4934-afce-4d5cc3af3934,44,Male,Qatar,False,Egypt,False,Procurement Officer,False,2020-06-09,Low,Retail,Southern
724b95d2-0c60-4e70-ba34-0abd6b071524,44,Female,Syria,True,UAE,False,Dentist,False,2023-12-13,Medium,Industrial,Central
3204b578-9c35-4ad5-943d-4a3761954b95,60,Male,UK,False,Egypt,False,Financial Analyst,False,2023-04-28,High,Retail,Eastern
6363d953-eec4-4d04-bd3f-a561f2fbddec,41,Female,China,False,Egypt,False,Customer Service Agent,True,2020-10-16,Low,Retail,Central
d8667f82-2935-40c8-b158-291f578feb52,39,Male,Ghana,False,UAE,False,Pharmacist,False,2023-06-30,Low,Industrial,Central
0616d766-0713-409d-b295-8a9535dbcd9d,27,Male,Philippines,True,KSA,False,Civil Engineer,False,2024-04-28,Medium,Retail,Eastern
0a2a018c-c937-4421-96b8-e1b942cc2472,49,Female,Cambodia,False,Egypt,False,Site Supervisor,False,2021-11-10,Medium,Industrial,Southern
6013f1d0-bed7-4115-b952-f1edb4ffcf9e,40,Female,Malaysia,False,Egypt,False,Chef,True,2023-09-07,Medium,Retail,Central
4da18d95-29e1-4166-8dfd-b1ca05945d24,24,Male,Bahrain,False,KSA,False,Sales Representative,True,2024-09-24,High,Services,Western
b348fa9d-1d9c-4430-93c9-b016c78dd40e,41,Male,Sudan,True,UAE,False,Legal Advisor,False,2021-03-17,High,Services,Central
c3d623cc-83da-443c-80f9-feb282293749,39,Male,Brazil,False,Egypt,False,Customer Service Agent,True,2022-01-11,Low,Retail,Western
dc7a8312-127e-4e7d-a06e-77e891d4e1b2,44,Male,Kuwait,False,UAE,False,Content Creator,True,2022-06-15,High,Tech,Central
fb896ed8-c346-4724-9b5c-d415351129fe,29,Male,Spain,False,UAE,False,Project Manager,False,2023-08-01,Medium,Tech,Western
2b8cfbea-b25e-4aca-928e-fb5312b289f0,25,Male,Qatar,False,KSA,False,Security Guard,True,2024-11-07,Medium,Tech,Southern
d7ba0771-1758-40cd-8958-b89aa2cc13b0,22,Female,USA,False,KSA,False,Supply Chain Manager,False,2024-08-26,High,Tech,Western
1a20a73c-f3f6-4eb0-bf80-f27c94e69123,34,Male,Pakistan,False,Egypt,False,Electrician,False,2023-03-22,Medium,Tech,Central
fa55ac7b-81d6-4f43-b5e7-739d0dc0f489,50,Female,Senegal,True,Egypt,False,Pharmacist,False,2022-11-30,Medium,Services,Southern
7ae90f32-68e5-4dfa-a2f5-4c61065c2696,32,Male,India,False,Egypt,False,Pharmacist,False,2021-03-20,High,Industrial,Western
9c5cba1e-da7a-4b3b-9a36-59518526254e,32,Female,Egypt,False,KSA,False,Logistics Coordinator,False,2020-05-14,Low,Industrial,Central
7151ce62-3c11-466a-80b8-15fd4d36a90b,54,Male,China,False,UAE,False,Chef,True,2023-07-31,Medium,Tech,Eastern
d2a2cf9a-328d-4fbd-bca5-d294a96f7599,49,Female,Thailand,False,KSA,False,Software Developer,False,2023-09-24,High,Tech,Central
767e79fd-6812-4de3-94e6-7f0ae5422d76,36,Male,Germany,False,UAE,False,Nurse,False,2020-03-25,Medium,Retail,Southern
01c80876-4074-43de-bb24-9ed630f55103,44,Male,Myanmar,True,KSA,False,Retail Manager,True,2023-05-07,Medium,Industrial,Southern
da1fa362-29d4-457e-b1f7-d53e2131f18d,35,Female,Ghana,False,Egypt,False,Procurement Officer,False,2021-10-15,Low,Retail,Central
11b37eaf-d1e6-4add-b304-fff71fe6cc5d,40,Female,Ghana,False,KSA,False,Retail Manager,True,2023-03-23,Medium,Tech,Central
9c9c83ec-cdac-4014-bd1c-2a7787ed67a7,35,Male,Yemen,True,Egypt,False,Chef,True,2020-05-01,Medium,Services,Eastern
38c0644d-1367-4e1d-b26d-943f01b1705f,34,Male,Tunisia,False,UAE,False,Radiologist,False,2021-06-10,Medium,Industrial,Western
6e154acc-30ba-4338-aebe-caf39c9ec8c4,26,Male,Japan,False,KSA,False,Architect,False,2021-04-14,High,Services,Central
1c7f61fb-0ea9-4a23-b494-23cb4f9e4aa4,24,Male,USA,False,KSA,False,Supply Chain Manager,False,2022-08-10,High,Industrial,Southern
e15919ad-f872-4e74-8087-61b4b735fa1e,31,Female,Tunisia,False,Egypt,False,Laborer,True,2023-07-26,High,Tech,Western
3709effb-dd34-45ac-9d3e-be26543b27a3,27,Female,Nepal,False,KSA,False,Radiologist,False,2024-05-18,Medium,Retail,Central
264e1243-0d21-4c88-856d-cc2b353f47e7,37,Female,Brazil,False,Egypt,False,Barista,True,2020-06-30,Medium,Industrial,Southern
21dd482a-96f0-4d5b-b88a-b116b0836207,28,Male,Bangladesh,False,UAE,False,Architect,False,2022-10-30,Medium,Retail,Eastern
c21c11f2-16ff-45b2-9a4f-92c155baa31f,20,Male,France,False,UAE,False,Architect,False,2022-02-20,Low,Tech,Western
4c918af3-d6c8-4313-ac2c-d305eefd7a3c,34,Female,USA,False,UAE,False,Security Guard,True,2024-11-21,Medium,Tech,Western
e237614c-907a-4d58-93ad-91b0ec0cd72e,26,Female,Uganda,False,UAE,False,Mechanical Engineer,False,2020-05-26,Medium,Services,Central
190b01ec-9723-4788-bb5a-b0bf0aba4bba,39,Female,Egypt,False,UAE,False,IT Specialist,False,2023-02-26,Low,Tech,Eastern
edd07486-f354-421f-afa2-7063b40075bf,35,Male,Libya,False,KSA,False,Receptionist,True,2022-03-20,Medium,Industrial,Western
7945075f-ca8e-4474-a026-d2f9f4534ea5,27,Male,Thailand,False,KSA,False,Driver,True,2022-08-22,Low,Industrial,Central
8891f522-f5a5-4f45-8a26-e0a9f6f3ee0b,49,Female,Sudan,True,Egypt,False,Financial Analyst,False,2020-01-21,Medium,Retail,Central
ef7931b0-7a5e-4d65-8d8d-196f726a7ef0,46,Male,Germany,False,Egypt,False,Bank Teller,False,2025-03-01,Low,Tech,Central
261afae8-eaf2-4498-8408-7b0da72a708b,38,Male,Canada,False,UAE,False,Laborer,True,2020-12-20,High,Industrial,Southern
b2c7a8c6-f294-402d-aac0-04d9db18d53c,37,Female,Cameroon,True,UAE,False,HR Manager,False,2024-10-13,Medium,Services,Eastern
f179cda7-7ea7-453c-86f9-44658d4993fb,39,Male,Jordan,False,Egypt,False,Project Manager,False,2022-10-21,Medium,Retail,Central
774cd6a3-0e4d-4e41-81ed-f30b2a5c635d,38,Male,Uganda,False,UAE,False,Electrician,False,2022-01-09,High,Services,Western
5df850bb-f8e1-4b13-a1db-0d72dfb83b30,30,Male,Japan,False,Egypt,False,Doctor,False,2022-02-18,Medium,Retail,Western
5c738a1f-4d8c-4f24-a4d6-4f19417fd28b,22,Female,Australia,False,Egypt,False,Content Creator,True,2023-12-09,Low,Services,Eastern
093da14b-708b-49fa-81af-f75544cab045,57,Female,Sri Lanka,False,UAE,False,Architect,False,2021-06-23,Low,Industrial,Central
2afd9e41-04dd-4a1f-867c-fbb300e1131e,32,Female,Thailand,False,Egypt,False,Dentist,False,2022-11-02,High,Services,Central
a7ef7cd6-741f-4e40-b6b8-ff76b12e3fd5,33,Female,Spain,False,UAE,False,Operations Manager,False,2024-05-31,Low,Services,Western
22206528-3bd0-4424-810c-e0b02008081a,31,Female,Lebanon,True,KSA,False,Operations Manager,False,2023-01-01,Medium,Tech,Central
56f8f707-b7a2-4a9b-b04f-153741657dad,37,Male,Thailand,False,Egypt,False,Waiter,True,2021-02-09,Medium,Retail,Western
93635f34-9f99-41ec-8b64-774a0b2d4248,43,Male,Mauritania,False,KSA,False,Accountant,False,2023-07-11,Medium,Retail,Western
3e956471-027b-4c70-921c-738af7e61897,37,Male,Spain,False,Egypt,False,Architect,False,2023-03-16,Medium,Services,Western
ed39ef18-8ab7-42ae-a290-a1a871c413fe,37,Male,UK,False,UAE,False,Project Manager,False,2022-06-08,Medium,Retail,Eastern
d7861f61-e036-49d0-8f50-a4589632b7fb,31,Male,Japan,False,UAE,False,Waiter,True,2021-12-23,Medium,Tech,Western
0ace6fa4-3ed7-460e-b8c9-d000f0f5d62a,44,Male,USA,False,KSA,False,Electrician,False,2021-09-24,High,Retail,Eastern
dd17cfd3-3b73-4bc3-b6ca-c25c095cef4e,36,Female,Qatar,False,UAE,False,Receptionist,True,2020-12-03,Medium,Retail,Western
07ef0bf8-eb2c-458d-aec6-1c70604ef32e,41,Female,Malaysia,False,UAE,False,Warehouse Worker,True,2023-09-26,Medium,Retail,Eastern
0f884874-8def-4628-b68f-e50ec07f1146,45,Female,Yemen,True,UAE,False,Marketing Specialist,False,2025-01-10,Low,Retail,Western
c61ce26d-c712-438f-81c4-708134035e8b,25,Male,Myanmar,True,KSA,False,Architect,False,2022-05-02,Medium,Services,Central
88d6210e-dc8d-4406-bdd2-6ccbbd664355,32,Female,Syria,True,Egypt,False,Project Manager,False,2020-02-07,Medium,Tech,Central
773b7890-ac5a-483f-b90d-6ae562221cd0,43,Female,Argentina,False,UAE,False,Warehouse Worker,True,2023-02-07,Medium,Retail,Western
e176260b-069a-4184-96a5-ac1149d3952c,32,Male,Cameroon,True,Egypt,False,Mechanical Engineer,False,2025-03-15,Low,Retail,Southern
eff45674-c73d-4d9c-b7b3-3f4b2cb3a351,38,Female,Argentina,False,KSA,False,Customer Service Agent,True,2022-12-25,Medium,Industrial,Central
5651cda6-fce1-4805-8258-705134b8465c,39,Female,Qatar,False,Egypt,False,IT Specialist,False,2020-12-27,Medium,Tech,Central
2d531b2b-bbb4-4e44-87ba-87cf624a7e58,52,Male,Senegal,True,KSA,False,Surgeon,False,2023-09-13,Medium,Services,Central
f53c4792-f881-46b0-8c68-67f355886fe8,46,Male,Cambodia,False,Egypt,False,Radiologist,False,2022-04-01,Medium,Services,Western
b0e19723-1c1c-4c83-8c02-a86bbb0fa973,31,Female,UK,False,KSA,False,Sales Representative,True,2021-07-06,Low,Industrial,Central
0c4583a5-d209-41a5-8946-42d05243b444,44,Female,Nepal,False,KSA,False,Civil Engineer,False,2023-04-20,Medium,Retail,Western
0e4cd594-b96b-4b7e-a37e-f5cabe4d53c5,30,Male,Japan,False,KSA,False,Operations Manager,False,2020-05-02,High,Industrial,Central
3cf12a8b-a04c-4a22-950b-b4f5c49149a6,40,Female,Tunisia,False,Egypt,False,Procurement Officer,False,2022-07-07,Medium,Services,Central
453e42ae-ddd5-4c1a-8c84-2765267c37d3,23,Female,Eritrea,False,KSA,False,Pharmacist,False,2023-11-28,Medium,Retail,Eastern
99fe89f7-e730-4b7d-ad2f-866703fe8c26,48,Female,Sri Lanka,False,KSA,False,Trader,True,2020-05-22,High,Services,Eastern
9dc1e5a7-30e6-464c-9eb6-b52cfd1da417,41,Male,Ethiopia,True,KSA,False,Civil Engineer,False,2021-09-17,High,Tech,Central
